id,price_doc
30704,0.417669127525647
30705,0.317669127525647
30706,0.2179543625741831
30707,0.002003732862052525
30708,0.417669127525647
30709,0.2179543625741831
30710,0.417669127525647
30711,0.10171849781351643
30712,0.002003732862052525
30713,0.417669127525647
30714,0.2179543625741831
30715,0.002003732862052525
30716,0.2179543625741831
30717,0.2179543625741831
30718,0.417669127525647
30719,0.10200373286205255
30720,0.417669127525647
30721,0.417669127525647
30722,0.2179543625741831
30723,0.002003732862052525
30724,0.2179543625741831
30725,0.2179543625741831
30726,0.417669127525647
30727,0.2179543625741831
30728,0.2179543625741831
30729,0.002003732862052525
30730,0.2179543625741831
30731,0.2179543625741831
30732,0.2179543625741831
30733,0.417669127525647
30734,0.2179543625741831
30735,0.002003732862052525
30736,1.0
30737,0.417669127525647
30738,0.417669127525647
30739,0.002003732862052525
30740,0.10171849781351643
30741,0.10200373286205255
30742,0.2179543625741831
30743,0.10171849781351643
30744,0.417669127525647
30745,0.417669127525647
30746,0.002003732862052525
30747,0.5176416851546262
30748,0.417669127525647
30749,0.317669127525647
30750,0.002003732862052525
30751,0.002003732862052525
30752,0.10200373286205255
30753,0.2179543625741831
30754,0.417669127525647
30755,0.002003732862052525
30756,1.0
30757,0.002003732862052525
30758,0.417669127525647
30759,0.2179543625741831
30760,0.002003732862052525
30761,0.417669127525647
30762,0.002003732862052525
30763,0.417669127525647
30764,0.002003732862052525
30765,0.417669127525647
30766,0.002003732862052525
30767,0.417669127525647
30768,0.417669127525647
30769,0.2179543625741831
30770,0.002003732862052525
30771,0.002003732862052525
30772,0.20171849781351633
30773,0.2179543625741831
30774,0.2179543625741831
30775,0.2179543625741831
30776,0.317669127525647
30777,0.002003732862052525
30778,0.417669127525647
30779,0.2179543625741831
30780,0.417669127525647
30781,0.2179543625741831
30782,0.2179543625741831
30783,0.002003732862052525
30784,0.10171849781351643
30785,0.417669127525647
30786,0.2179543625741831
30787,0.2179543625741831
30788,0.002003732862052525
30789,0.417669127525647
30790,0.41796124628086345
30791,0.2179543625741831
30792,0.2179543625741831
30793,0.417669127525647
30794,0.417669127525647
30795,0.417669127525647
30796,0.2179543625741831
30797,0.417669127525647
30798,0.002003732862052525
30799,0.2179543625741831
30800,0.417669127525647
30801,0.2179543625741831
30802,0.417669127525647
30803,0.002003732862052525
30804,0.002003732862052525
30805,0.417669127525647
30806,0.2179543625741831
30807,0.317669127525647
30808,0.417669127525647
30809,0.10171849781351643
30810,0.417669127525647
30811,0.002003732862052525
30812,0.417669127525647
30813,0.317669127525647
30814,0.002003732862052525
30815,0.002003732862052525
30816,0.317669127525647
30817,0.002003732862052525
30818,0.2179543625741831
30819,0.2179543625741831
30820,0.2179543625741831
30821,0.417669127525647
30822,0.417669127525647
30823,0.317669127525647
30824,0.002003732862052525
30825,0.2179543625741831
30826,0.417669127525647
30827,0.2179543625741831
30828,0.20171849781351633
30829,0.417669127525647
30830,0.417669127525647
30831,0.2179543625741831
30832,0.417669127525647
30833,0.317669127525647
30834,0.002003732862052525
30835,0.417669127525647
30836,0.002003732862052525
30837,0.002003732862052525
30838,0.417669127525647
30839,0.417669127525647
30840,0.417669127525647
30841,0.41796124628086345
30842,0.2179543625741831
30843,0.417669127525647
30844,1.0
30845,0.417669127525647
30846,0.2179543625741831
30847,0.317669127525647
30848,0.10171849781351643
30849,0.002003732862052525
30850,0.002003732862052525
30851,0.002003732862052525
30852,0.002003732862052525
30853,0.002003732862052525
30854,0.417669127525647
30855,0.2179543625741831
30856,0.417669127525647
30857,0.002003732862052525
30858,0.2179543625741831
30859,0.002003732862052525
30860,0.417669127525647
30861,0.417669127525647
30862,0.317669127525647
30863,1.0
30864,0.417669127525647
30865,0.2179543625741831
30866,0.2179543625741831
30867,0.417669127525647
30868,0.417669127525647
30869,0.2179543625741831
30870,0.317669127525647
30871,0.417669127525647
30872,0.002003732862052525
30873,0.002003732862052525
30874,0.2179543625741831
30875,0.2179543625741831
30876,0.10171849781351643
30877,0.417669127525647
30878,0.002003732862052525
30879,0.2179543625741831
30880,0.2179543625741831
30881,0.002003732862052525
30882,0.317669127525647
30883,0.417669127525647
30884,0.002003732862052525
30885,0.2179543625741831
30886,0.002003732862052525
30887,0.317669127525647
30888,1.0
30889,0.317669127525647
30890,0.417669127525647
30891,0.002003732862052525
30892,0.002003732862052525
30893,0.2179543625741831
30894,0.2179543625741831
30895,0.002003732862052525
30896,0.417669127525647
30897,0.317669127525647
30898,0.417669127525647
30899,0.2179543625741831
30900,0.002003732862052525
30901,0.417669127525647
30902,0.002003732862052525
30903,0.417669127525647
30904,0.317669127525647
30905,0.002003732862052525
30906,0.417669127525647
30907,0.417669127525647
30908,0.10171849781351643
30909,0.2179543625741831
30910,0.002003732862052525
30911,0.417669127525647
30912,0.417669127525647
30913,0.417669127525647
30914,0.417669127525647
30915,0.417669127525647
30916,0.002003732862052525
30917,0.417669127525647
30918,0.417669127525647
30919,0.002003732862052525
30920,0.417669127525647
30921,0.2179543625741831
30922,0.417669127525647
30923,0.002003732862052525
30924,0.2179543625741831
30925,0.417669127525647
30926,0.417669127525647
30927,0.5176416851546262
30928,0.2179543625741831
30929,0.2179543625741831
30930,0.417669127525647
30931,0.417669127525647
30932,0.417669127525647
30933,0.2179543625741831
30934,0.417669127525647
30935,0.417669127525647
30936,0.2179543625741831
30937,0.10171849781351643
30938,0.002003732862052525
30939,0.002003732862052525
30940,0.2179543625741831
30941,0.417669127525647
30942,0.002003732862052525
30943,0.002003732862052525
30944,0.10171849781351643
30945,0.002003732862052525
30946,0.417669127525647
30947,0.2179543625741831
30948,0.417669127525647
30949,0.10171849781351643
30950,0.417669127525647
30951,0.417669127525647
30952,0.2179543625741831
30953,0.41796124628086345
30954,0.10171849781351643
30955,0.317669127525647
30956,0.417669127525647
30957,0.417669127525647
30958,0.417669127525647
30959,0.2179543625741831
30960,0.20171849781351633
30961,0.5176416851546262
30962,0.41796124628086345
30963,0.002003732862052525
30964,0.417669127525647
30965,0.002003732862052525
30966,0.417669127525647
30967,0.417669127525647
30968,0.002003732862052525
30969,0.002003732862052525
30970,1.0
30971,0.417669127525647
30972,0.002003732862052525
30973,0.002003732862052525
30974,0.10171849781351643
30975,0.20171849781351633
30976,0.002003732862052525
30977,0.2179543625741831
30978,0.317669127525647
30979,0.002003732862052525
30980,0.002003732862052525
30981,0.002003732862052525
30982,0.10171849781351643
30983,0.002003732862052525
30984,0.002003732862052525
30985,0.002003732862052525
30986,0.2179543625741831
30987,0.2179543625741831
30988,0.417669127525647
30989,0.2179543625741831
30990,0.317669127525647
30991,0.417669127525647
30992,0.002003732862052525
30993,0.417669127525647
30994,0.317669127525647
30995,0.2179543625741831
30996,0.002003732862052525
30997,0.002003732862052525
30998,0.417669127525647
30999,0.10171849781351643
31000,0.317669127525647
31001,0.2179543625741831
31002,0.417669127525647
31003,0.417669127525647
31004,0.002003732862052525
31005,0.002003732862052525
31006,0.417669127525647
31007,0.417669127525647
31008,0.2179543625741831
31009,0.417669127525647
31010,0.417669127525647
31011,0.002003732862052525
31012,0.002003732862052525
31013,0.002003732862052525
31014,0.5176416851546262
31015,0.417669127525647
31016,0.002003732862052525
31017,0.2179543625741831
31018,0.002003732862052525
31019,0.002003732862052525
31020,0.2179543625741831
31021,0.2179543625741831
31022,0.417669127525647
31023,0.2179543625741831
31024,0.2179543625741831
31025,0.002003732862052525
31026,0.2179543625741831
31027,0.002003732862052525
31028,0.417669127525647
31029,0.2179543625741831
31030,0.2179543625741831
31031,0.2179543625741831
31032,0.417669127525647
31033,1.0
31034,0.417669127525647
31035,0.2179543625741831
31036,0.417669127525647
31037,0.417669127525647
31038,0.002003732862052525
31039,0.417669127525647
31040,1.0
31041,0.002003732862052525
31042,1.0
31043,0.417669127525647
31044,0.8172128832443806
31045,0.317669127525647
31046,0.417669127525647
31047,0.417669127525647
31048,0.2179543625741831
31049,0.417669127525647
31050,0.002003732862052525
31051,0.10171849781351643
31052,0.002003732862052525
31053,0.2179543625741831
31054,0.2179543625741831
31055,0.002003732862052525
31056,0.2179543625741831
31057,0.2179543625741831
31058,0.2179543625741831
31059,0.002003732862052525
31060,0.10171849781351643
31061,0.2179543625741831
31062,0.2179543625741831
31063,0.002003732862052525
31064,0.10171849781351643
31065,0.417669127525647
31066,0.2179543625741831
31067,0.417669127525647
31068,0.002003732862052525
31069,0.002003732862052525
31070,0.002003732862052525
31071,0.002003732862052525
31072,0.417669127525647
31073,0.002003732862052525
31074,0.317669127525647
31075,0.002003732862052525
31076,0.41796124628086345
31077,0.002003732862052525
31078,0.002003732862052525
31079,0.002003732862052525
31080,0.2179543625741831
31081,0.002003732862052525
31082,0.417669127525647
31083,0.10171849781351643
31084,0.2179543625741831
31085,0.2179543625741831
31086,0.10171849781351643
31087,0.2179543625741831
31088,0.417669127525647
31089,0.417669127525647
31090,0.417669127525647
31091,1.0
31092,0.10171849781351643
31093,0.002003732862052525
31094,0.417669127525647
31095,0.317669127525647
31096,0.417669127525647
31097,0.317669127525647
31098,0.417669127525647
31099,0.417669127525647
31100,0.2179543625741831
31101,0.002003732862052525
31102,0.2179543625741831
31103,0.417669127525647
31104,0.417669127525647
31105,0.317669127525647
31106,0.002003732862052525
31107,0.417669127525647
31108,0.417669127525647
31109,0.002003732862052525
31110,0.2179543625741831
31111,0.2179543625741831
31112,0.2179543625741831
31113,0.002003732862052525
31114,0.2179543625741831
31115,0.002003732862052525
31116,0.417669127525647
31117,0.417669127525647
31118,0.002003732862052525
31119,0.002003732862052525
31120,0.417669127525647
31121,1.0
31122,0.002003732862052525
31123,0.002003732862052525
31124,0.2179543625741831
31125,0.417669127525647
31126,0.417669127525647
31127,0.2179543625741831
31128,0.417669127525647
31129,0.002003732862052525
31130,0.2179543625741831
31131,0.417669127525647
31132,0.417669127525647
31133,0.417669127525647
31134,0.417669127525647
31135,0.417669127525647
31136,0.417669127525647
31137,0.2179543625741831
31138,0.417669127525647
31139,0.002003732862052525
31140,0.2179543625741831
31141,0.317669127525647
31142,0.2179543625741831
31143,0.002003732862052525
31144,0.002003732862052525
31145,0.417669127525647
31146,0.2179543625741831
31147,0.417669127525647
31148,0.002003732862052525
31149,0.002003732862052525
31150,0.10171849781351643
31151,0.417669127525647
31152,0.2179543625741831
31153,0.002003732862052525
31154,0.417669127525647
31155,0.417669127525647
31156,0.2179543625741831
31157,0.2179543625741831
31158,0.2179543625741831
31159,0.2179543625741831
31160,0.417669127525647
31161,0.002003732862052525
31162,0.002003732862052525
31163,0.417669127525647
31164,0.002003732862052525
31165,1.0
31166,0.002003732862052525
31167,0.2179543625741831
31168,0.2179543625741831
31169,0.417669127525647
31170,0.317669127525647
31171,0.417669127525647
31172,0.002003732862052525
31173,0.417669127525647
31174,0.417669127525647
31175,0.317669127525647
31176,0.002003732862052525
31177,0.10171849781351643
31178,0.002003732862052525
31179,0.2179543625741831
31180,0.002003732862052525
31181,0.10200373286205255
31182,0.417669127525647
31183,0.10171849781351643
31184,0.317669127525647
31185,0.002003732862052525
31186,0.417669127525647
31187,0.002003732862052525
31188,0.002003732862052525
31189,0.002003732862052525
31190,0.317669127525647
31191,0.2179543625741831
31192,0.002003732862052525
31193,0.002003732862052525
31194,0.10171849781351643
31195,0.417669127525647
31196,0.2179543625741831
31197,0.417669127525647
31198,0.317669127525647
31199,0.2179543625741831
31200,0.2179543625741831
31201,0.2179543625741831
31202,0.002003732862052525
31203,0.2179543625741831
31204,0.10171849781351643
31205,0.002003732862052525
31206,0.417669127525647
31207,0.002003732862052525
31208,0.2179543625741831
31209,0.002003732862052525
31210,0.002003732862052525
31211,0.2179543625741831
31212,0.002003732862052525
31213,0.2179543625741831
31214,0.2179543625741831
31215,0.002003732862052525
31216,0.002003732862052525
31217,0.10171849781351643
31218,0.002003732862052525
31219,0.002003732862052525
31220,0.317669127525647
31221,0.002003732862052525
31222,0.417669127525647
31223,0.2179543625741831
31224,0.417669127525647
31225,0.10200373286205255
31226,0.2179543625741831
31227,0.2179543625741831
31228,0.317669127525647
31229,1.0
31230,0.2179543625741831
31231,0.002003732862052525
31232,0.417669127525647
31233,0.2179543625741831
31234,0.417669127525647
31235,0.002003732862052525
31236,0.20171849781351633
31237,0.217669127525647
31238,0.2179543625741831
31239,0.317669127525647
31240,0.417669127525647
31241,0.2179543625741831
31242,0.10171849781351643
31243,0.002003732862052525
31244,0.10171849781351643
31245,0.2179543625741831
31246,0.417669127525647
31247,0.002003732862052525
31248,0.417669127525647
31249,0.2179543625741831
31250,0.2179543625741831
31251,0.10171849781351643
31252,0.2179543625741831
31253,0.417669127525647
31254,0.002003732862052525
31255,0.002003732862052525
31256,0.417669127525647
31257,0.002003732862052525
31258,0.417669127525647
31259,0.2179543625741831
31260,0.417669127525647
31261,0.2179543625741831
31262,0.002003732862052525
31263,0.002003732862052525
31264,0.002003732862052525
31265,0.417669127525647
31266,0.2179543625741831
31267,0.002003732862052525
31268,0.002003732862052525
31269,0.417669127525647
31270,0.002003732862052525
31271,0.002003732862052525
31272,0.417669127525647
31273,0.417669127525647
31274,0.417669127525647
31275,0.417669127525647
31276,0.417669127525647
31277,0.417669127525647
31278,0.417669127525647
31279,0.417669127525647
31280,0.417669127525647
31281,0.10171849781351643
31282,0.2179543625741831
31283,0.2179543625741831
31284,0.2179543625741831
31285,0.002003732862052525
31286,0.2179543625741831
31287,0.2179543625741831
31288,0.002003732862052525
31289,0.2179543625741831
31290,0.002003732862052525
31291,0.417669127525647
31292,0.10171849781351643
31293,0.10171849781351643
31294,0.002003732862052525
31295,0.2179543625741831
31296,0.2179543625741831
31297,0.317669127525647
31298,0.002003732862052525
31299,0.2179543625741831
31300,0.20171849781351633
31301,0.002003732862052525
31302,0.002003732862052525
31303,0.417669127525647
31304,0.10171849781351643
31305,0.2179543625741831
31306,0.002003732862052525
31307,0.002003732862052525
31308,0.002003732862052525
31309,0.417669127525647
31310,0.417669127525647
31311,0.417669127525647
31312,0.317669127525647
31313,0.2179543625741831
31314,0.2179543625741831
31315,0.2179543625741831
31316,0.2179543625741831
31317,0.417669127525647
31318,0.2179543625741831
31319,0.2179543625741831
31320,0.417669127525647
31321,0.002003732862052525
31322,1.0
31323,0.317669127525647
31324,0.417669127525647
31325,0.417669127525647
31326,0.417669127525647
31327,0.317669127525647
31328,0.417669127525647
31329,0.002003732862052525
31330,0.2179543625741831
31331,0.10171849781351643
31332,0.2179543625741831
31333,0.417669127525647
31334,0.002003732862052525
31335,0.417669127525647
31336,0.417669127525647
31337,0.417669127525647
31338,0.2179543625741831
31339,0.417669127525647
31340,0.317669127525647
31341,0.2179543625741831
31342,0.2179543625741831
31343,0.002003732862052525
31344,0.317669127525647
31345,0.002003732862052525
31346,0.002003732862052525
31347,0.417669127525647
31348,0.417669127525647
31349,0.2179543625741831
31350,0.002003732862052525
31351,0.317669127525647
31352,0.2179543625741831
31353,0.417669127525647
31354,0.417669127525647
31355,0.10171849781351643
31356,0.2179543625741831
31357,0.10171849781351643
31358,0.002003732862052525
31359,0.002003732862052525
31360,0.002003732862052525
31361,0.417669127525647
31362,0.2179543625741831
31363,0.002003732862052525
31364,0.002003732862052525
31365,0.002003732862052525
31366,0.417669127525647
31367,0.317669127525647
31368,0.417669127525647
31369,0.002003732862052525
31370,0.417669127525647
31371,0.2179543625741831
31372,0.002003732862052525
31373,0.417669127525647
31374,0.2179543625741831
31375,0.417669127525647
31376,0.2179543625741831
31377,0.2179543625741831
31378,0.417669127525647
31379,0.417669127525647
31380,0.2179543625741831
31381,0.417669127525647
31382,0.417669127525647
31383,0.417669127525647
31384,0.317669127525647
31385,0.417669127525647
31386,0.417669127525647
31387,0.317669127525647
31388,0.002003732862052525
31389,0.002003732862052525
31390,0.3014317200967551
31391,0.002003732862052525
31392,0.900027442371021
31393,0.2179543625741831
31394,0.417669127525647
31395,0.002003732862052525
31396,0.417669127525647
31397,0.2179543625741831
31398,1.0
31399,0.2179543625741831
31400,1.0
31401,0.417669127525647
31402,0.417669127525647
31403,0.10171849781351643
31404,0.417669127525647
31405,1.0
31406,1.0
31407,0.002003732862052525
31408,0.2179543625741831
31409,0.002003732862052525
31410,0.2179543625741831
31411,0.417669127525647
31412,0.417669127525647
31413,0.002003732862052525
31414,0.10171849781351643
31415,0.417669127525647
31416,0.417669127525647
31417,0.2179543625741831
31418,0.317669127525647
31419,0.317669127525647
31420,0.2179543625741831
31421,0.417669127525647
31422,0.417669127525647
31423,0.10171849781351643
31424,0.2179543625741831
31425,0.2179543625741831
31426,0.2179543625741831
31427,0.10171849781351643
31428,0.417669127525647
31429,0.417669127525647
31430,0.002003732862052525
31431,0.002003732862052525
31432,0.002003732862052525
31433,0.417669127525647
31434,0.002003732862052525
31435,0.317669127525647
31436,0.2179543625741831
31437,0.2179543625741831
31438,0.417669127525647
31439,1.0
31440,0.3014317200967551
31441,0.002003732862052525
31442,0.002003732862052525
31443,0.417669127525647
31444,0.417669127525647
31445,0.417669127525647
31446,0.417669127525647
31447,0.317669127525647
31448,0.317669127525647
31449,0.417669127525647
31450,0.417669127525647
31451,0.417669127525647
31452,0.417669127525647
31453,1.0
31454,0.2179543625741831
31455,0.417669127525647
31456,0.10171849781351643
31457,0.10171849781351643
31458,0.2179543625741831
31459,0.417669127525647
31460,0.10171849781351643
31461,0.2179543625741831
31462,0.10171849781351643
31463,0.002003732862052525
31464,0.417669127525647
31465,0.417669127525647
31466,0.417669127525647
31467,0.002003732862052525
31468,0.3014317200967551
31469,0.10171849781351643
31470,0.002003732862052525
31471,0.417669127525647
31472,0.002003732862052525
31473,0.2179543625741831
31474,0.002003732862052525
31475,0.417669127525647
31476,0.417669127525647
31477,0.2179543625741831
31478,0.417669127525647
31479,0.317669127525647
31480,0.417669127525647
31481,0.2179543625741831
31482,0.417669127525647
31483,0.417669127525647
31484,0.2179543625741831
31485,0.002003732862052525
31486,0.002003732862052525
31487,0.417669127525647
31488,0.417669127525647
31489,0.417669127525647
31490,1.0
31491,0.2179543625741831
31492,0.417669127525647
31493,0.417669127525647
31494,0.2179543625741831
31495,0.417669127525647
31496,0.41796124628086345
31497,0.002003732862052525
31498,1.0
31499,0.317669127525647
31500,0.317669127525647
31501,0.417669127525647
31502,0.417669127525647
31503,0.417669127525647
31504,0.417669127525647
31505,0.417669127525647
31506,0.317669127525647
31507,0.417669127525647
31508,0.002003732862052525
31509,0.417669127525647
31510,0.317669127525647
31511,0.10171849781351643
31512,0.002003732862052525
31513,0.2179543625741831
31514,0.417669127525647
31515,0.002003732862052525
31516,0.417669127525647
31517,0.2179543625741831
31518,0.2179543625741831
31519,0.417669127525647
31520,0.417669127525647
31521,0.417669127525647
31522,0.002003732862052525
31523,0.002003732862052525
31524,0.2179543625741831
31525,0.2179543625741831
31526,0.002003732862052525
31527,0.002003732862052525
31528,0.317669127525647
31529,0.417669127525647
31530,0.2179543625741831
31531,0.2179543625741831
31532,0.002003732862052525
31533,0.417669127525647
31534,0.2179543625741831
31535,0.417669127525647
31536,0.317669127525647
31537,0.2179543625741831
31538,0.002003732862052525
31539,0.002003732862052525
31540,0.2179543625741831
31541,0.002003732862052525
31542,0.2179543625741831
31543,0.002003732862052525
31544,0.10171849781351643
31545,0.417669127525647
31546,0.2179543625741831
31547,0.417669127525647
31548,0.417669127525647
31549,0.2179543625741831
31550,0.417669127525647
31551,0.417669127525647
31552,0.417669127525647
31553,0.417669127525647
31554,0.2179543625741831
31555,0.002003732862052525
31556,0.2179543625741831
31557,0.417669127525647
31558,0.2179543625741831
31559,0.002003732862052525
31560,0.2179543625741831
31561,0.002003732862052525
31562,0.317669127525647
31563,0.002003732862052525
31564,0.417669127525647
31565,0.2179543625741831
31566,0.417669127525647
31567,0.417669127525647
31568,0.417669127525647
31569,0.417669127525647
31570,0.002003732862052525
31571,0.417669127525647
31572,0.002003732862052525
31573,0.417669127525647
31574,0.20171849781351633
31575,0.002003732862052525
31576,0.002003732862052525
31577,0.10171849781351643
31578,0.2179543625741831
31579,0.002003732862052525
31580,0.417669127525647
31581,0.2179543625741831
31582,0.417669127525647
31583,0.417669127525647
31584,0.002003732862052525
31585,0.2179543625741831
31586,0.2179543625741831
31587,0.417669127525647
31588,0.417669127525647
31589,0.002003732862052525
31590,0.002003732862052525
31591,0.2179543625741831
31592,0.002003732862052525
31593,0.002003732862052525
31594,0.417669127525647
31595,0.417669127525647
31596,0.002003732862052525
31597,0.417669127525647
31598,0.002003732862052525
31599,0.002003732862052525
31600,0.417669127525647
31601,0.417669127525647
31602,0.10171849781351643
31603,0.417669127525647
31604,0.417669127525647
31605,0.10171849781351643
31606,0.10171849781351643
31607,0.2179543625741831
31608,0.10171849781351643
31609,0.417669127525647
31610,0.317669127525647
31611,1.0
31612,0.417669127525647
31613,0.002003732862052525
31614,0.417669127525647
31615,0.2179543625741831
31616,0.417669127525647
31617,0.002003732862052525
31618,0.002003732862052525
31619,0.417669127525647
31620,0.2179543625741831
31621,0.417669127525647
31622,0.417669127525647
31623,0.2179543625741831
31624,0.002003732862052525
31625,0.417669127525647
31626,0.417669127525647
31627,0.2179543625741831
31628,0.417669127525647
31629,0.417669127525647
31630,0.10171849781351643
31631,0.002003732862052525
31632,0.417669127525647
31633,0.417669127525647
31634,0.317669127525647
31635,0.2179543625741831
31636,0.417669127525647
31637,0.002003732862052525
31638,0.2179543625741831
31639,0.002003732862052525
31640,0.20171849781351633
31641,0.002003732862052525
31642,0.002003732862052525
31643,0.002003732862052525
31644,0.2179543625741831
31645,1.0
31646,0.317669127525647
31647,0.417669127525647
31648,0.417669127525647
31649,0.417669127525647
31650,0.2179543625741831
31651,0.417669127525647
31652,0.002003732862052525
31653,0.417669127525647
31654,0.417669127525647
31655,0.002003732862052525
31656,0.417669127525647
31657,0.417669127525647
31658,0.2179543625741831
31659,0.2179543625741831
31660,0.2179543625741831
31661,0.417669127525647
31662,0.10171849781351643
31663,0.002003732862052525
31664,0.002003732862052525
31665,0.002003732862052525
31666,0.417669127525647
31667,0.317669127525647
31668,0.417669127525647
31669,0.417669127525647
31670,0.10171849781351643
31671,0.417669127525647
31672,0.417669127525647
31673,0.417669127525647
31674,0.417669127525647
31675,0.002003732862052525
31676,0.417669127525647
31677,0.002003732862052525
31678,0.002003732862052525
31679,0.417669127525647
31680,0.417669127525647
31681,0.2179543625741831
31682,0.002003732862052525
31683,0.2179543625741831
31684,0.10171849781351643
31685,0.002003732862052525
31686,0.2179543625741831
31687,0.417669127525647
31688,0.2179543625741831
31689,0.002003732862052525
31690,0.2179543625741831
31691,0.002003732862052525
31692,1.0
31693,0.417669127525647
